id,text,authentic
45011013,"For I speak to you Gentiles, inasmuch as I am the apostle of the Gentiles, I magnify mine office:",TRUE
45011014,"If by any means I may provoke to emulation them which are my flesh, and might save some of them.",TRUE
45011015,"For if the casting away of them be the reconciling of the world, what shall the receiving of them be, but life from the dead?",TRUE
45011016,"For if the firstfruit be holy, the lump is also holy: and if the root be holy, so are the branches.",TRUE
45011017,"And if some of the branches be broken off, and thou, being a wild olive tree, wert graffed in among them, and with them partakest of the root and fatness of the olive tree;",TRUE
45011018,"Boast not against the branches. But if thou boast, thou bearest not the root, but the root thee.",TRUE
45011019,"Thou wilt say then, The branches were broken off, that I might be graffed in.",TRUE
45011020,"Well; because of unbelief they were broken off, and thou standest by faith. Be not highminded, but fear:",TRUE
45011021,"For if God spared not the natural branches, take heed lest he also spare not thee.",TRUE
45011022,"Behold therefore the goodness and severity of God: on them which fell, severity; but toward thee, goodness, if thou continue in his goodness: otherwise thou also shalt be cut off.",TRUE
45011023,"And they also, if they abide not still in unbelief, shall be graffed in: for God is able to graff them in again.",TRUE
45011024,"For if thou wert cut out of the olive tree which is wild by nature, and wert graffed contrary to nature into a good olive tree: how much more shall these, which be the natural branches, be graffed into their own olive tree?",TRUE
45011025,"For I would not, brethren, that ye should be ignorant of this mystery, lest ye should be wise in your own conceits; that blindness in part is happened to Israel, until the fulness of the Gentiles be come in.",TRUE
45011026,"And so all Israel shall be saved: as it is written, There shall come out of Sion the Deliverer, and shall turn away ungodliness from Jacob:",TRUE
45011027,"For this is my covenant unto them, when I shall take away their sins.",TRUE
45011028,"As concerning the gospel, they are enemies for your sakes: but as touching the election, they are beloved for the father's sakes.",TRUE
45011029,For the gifts and calling of God are without repentance.,TRUE
45011030,"For as ye in times past have not believed God, yet have now obtained mercy through their unbelief:",TRUE
45011031,"Even so have these also now not believed, that through your mercy they also may obtain mercy.",TRUE
45011032,"For God hath concluded them all in unbelief, that he might have mercy upon all.",TRUE
45011033,"O the depth of the riches both of the wisdom and knowledge of God! how unsearchable are his judgments, and his ways past finding out!",TRUE
45011034,For who hath known the mind of the Lord? or who hath been his counsellor?,TRUE
45011035,"Or who hath first given to him, and it shall be recompensed unto him again?",TRUE
45011036,"For of him, and through him, and to him, are all things: to whom be glory for ever. Amen.",TRUE
45012001,"I beseech you therefore, brethren, by the mercies of God, that ye present your bodies a living sacrifice, holy, acceptable unto God, which is your reasonable service.",TRUE
45012002,"And be not conformed to this world: but be ye transformed by the renewing of your mind, that ye may prove what is that good, and acceptable, and perfect, will of God.",TRUE
45012003,"For I say, through the grace given unto me, to every man that is among you, not to think of himself more highly than he ought to think; but to think soberly, according as God hath dealt to every man the measure of faith.",TRUE
45012004,"For as we have many members in one body, and all members have not the same office:",TRUE
45012005,"So we, being many, are one body in Christ, and every one members one of another.",TRUE
45012006,"Having then gifts differing according to the grace that is given to us, whether prophecy, let us prophesy according to the proportion of faith;",TRUE
45012007,"Or ministry, let us wait on our ministering: or he that teacheth, on teaching;",TRUE
45012008,"Or he that exhorteth, on exhortation: he that giveth, let him do it with simplicity; he that ruleth, with diligence; he that sheweth mercy, with cheerfulness.",TRUE
45012009,Let love be without dissimulation. Abhor that which is evil; cleave to that which is good.,TRUE
45012010,Be kindly affectioned one to another with brotherly love; in honour preferring one another;,TRUE
45012011,Not slothful in business; fervent in spirit; serving the Lord;,TRUE
45012012,Rejoicing in hope; patient in tribulation; continuing instant in prayer;,TRUE
45012013,Distributing to the necessity of saints; given to hospitality.,TRUE
45012014,"Bless them which persecute you: bless, and curse not.",TRUE
45012015,"Rejoice with them that do rejoice, and weep with them that weep.",TRUE
45012016,"Be of the same mind one toward another. Mind not high things, but condescend to men of low estate. Be not wise in your own conceits.",TRUE
45012017,Recompense to no man evil for evil. Provide things honest in the sight of all men.,TRUE
45012018,"If it be possible, as much as lieth in you, live peaceably with all men.",TRUE
45012019,"Dearly beloved, avenge not yourselves, but rather give place unto wrath: for it is written, Vengeance is mine; I will repay, saith the Lord.",TRUE
45012020,"Therefore if thine enemy hunger, feed him; if he thirst, give him drink: for in so doing thou shalt heap coals of fire on his head.",TRUE
45012021,"Be not overcome of evil, but overcome evil with good.",TRUE
45013001,Let every soul be subject unto the higher powers. For there is no power but of God: the powers that be are ordained of God.,TRUE
45013002,"Whosoever therefore resisteth the power, resisteth the ordinance of God: and they that resist shall receive to themselves damnation.",TRUE
45013003,"For rulers are not a terror to good works, but to the evil. Wilt thou then not be afraid of the power? do that which is good, and thou shalt have praise of the same:",TRUE
45013004,"For he is the minister of God to thee for good. But if thou do that which is evil, be afraid; for he beareth not the sword in vain: for he is the minister of God, a revenger to execute wrath upon him that doeth evil.",TRUE
